Account ID,Subscription,Subscription Year,user age,job,marital,education,housing,loan,contact,Account Age,Count of linking accounts,default
24959,Yes,2023,40,services,married,basic.6y,yes,no,cellular,137,3,1
24960,Yes,2023,49,technician,married,university.degree,yes,no,cellular,333,2,0
24961,Yes,2023,35,blue-collar,married,high.school,no,no,telephone,44,14,1
24962,Yes,2023,32,management,single,university.degree,no,no,cellular,173,6,1
24963,Yes,2023,32,admin.,single,university.degree,unknown,unknown,cellular,209,2,0
24964,Yes,2023,25,blue-collar,single,high.school,no,no,cellular,122,3,1
24965,Yes,2023,40,entrepreneur,married,university.degree,yes,no,cellular,238,3,0
24966,Yes,2023,33,blue-collar,single,basic.4y,unknown,unknown,cellular,84,3,1
24967,Yes,2023,45,unemployed,married,university.degree,yes,no,telephone,363,3,0
24968,Yes,2023,30,admin.,single,university.degree,no,no,cellular,64,3,1
24969,Yes,2023,26,admin.,single,high.school,no,no,cellular,226,4,1
24970,Yes,2023,39,admin.,married,university.degree,no,no,cellular,97,3,1
24971,Yes,2023,56,services,divorced,high.school,yes,no,cellular,247,2,0
24972,Yes,2023,27,blue-collar,single,basic.9y,yes,yes,cellular,80,3,1
24973,Yes,2023,35,admin.,married,university.degree,no,no,cellular,141,2,0
24974,Yes,2023,28,admin.,married,university.degree,no,no,cellular,187,3,1
24975,Yes,2023,30,technician,married,professional.course,yes,no,cellular,467,3,1
24976,Yes,2023,49,management,married,university.degree,no,no,cellular,549,3,1
24977,Yes,2023,28,admin.,single,high.school,no,yes,cellular,254,2,0
24978,Yes,2023,26,blue-collar,single,high.school,yes,no,cellular,460,3,1
24979,Yes,2023,30,blue-collar,married,high.school,yes,no,cellular,1153,3,1
24980,Yes,2023,40,services,married,basic.6y,no,no,cellular,247,2,0
24981,Yes,2023,35,entrepreneur,married,high.school,no,no,cellular,121,3,1
24982,Yes,2023,27,admin.,single,high.school,yes,yes,cellular,138,2,0
24983,Yes,2023,38,blue-collar,married,high.school,no,no,cellular,90,3,1
24984,Yes,2023,56,services,divorced,high.school,yes,no,cellular,354,2,0
24985,Yes,2023,35,technician,single,professional.course,yes,no,cellular,154,3,1
24986,Yes,2023,30,admin.,single,university.degree,yes,yes,cellular,151,2,0
24987,Yes,2023,35,admin.,married,university.degree,yes,yes,cellular,228,2,0
24988,Yes,2023,35,blue-collar,married,high.school,yes,yes,telephone,281,3,1
24989,Yes,2023,35,admin.,single,university.degree,no,no,cellular,132,4,1
24990,Yes,2023,35,blue-collar,single,basic.9y,yes,no,cellular,126,3,1
24991,Yes,2023,50,admin.,divorced,basic.9y,yes,yes,cellular,68,2,0
24992,Yes,2023,54,blue-collar,single,unknown,yes,no,cellular,56,3,1
24993,Yes,2023,33,blue-collar,married,high.school,no,no,cellular,69,2,1
24994,Yes,2023,32,admin.,single,university.degree,unknown,unknown,cellular,55,2,1
24995,Yes,2023,31,services,married,high.school,no,no,cellular,650,4,1
24996,Yes,2023,26,blue-collar,single,high.school,no,yes,telephone,251,2,0
24997,Yes,2023,35,admin.,married,university.degree,yes,no,cellular,125,5,1
24998,Yes,2023,43,admin.,married,high.school,yes,yes,cellular,183,3,1
24999,Yes,2023,40,services,married,basic.6y,no,no,cellular,119,2,1
25000,Yes,2023,40,blue-collar,married,basic.6y,yes,no,cellular,127,3,1
25001,Yes,2023,43,admin.,married,high.school,no,no,cellular,74,2,1
25002,Yes,2023,29,management,single,university.degree,yes,no,cellular,138,3,1
25003,Yes,2023,26,blue-collar,single,professional.course,no,no,cellular,74,6,1
25004,Yes,2023,35,blue-collar,single,basic.9y,no,no,cellular,53,3,1
25005,Yes,2023,27,technician,married,professional.course,yes,no,cellular,634,3,1
25006,Yes,2023,51,blue-collar,married,basic.4y,yes,yes,cellular,297,3,1
25007,Yes,2023,54,blue-collar,single,unknown,yes,no,cellular,213,3,1
25008,Yes,2023,24,blue-collar,single,high.school,yes,no,cellular,51,2,0
25009,Yes,2023,50,blue-collar,married,unknown,yes,no,telephone,124,12,1
25010,Yes,2023,36,admin.,married,university.degree,no,no,cellular,58,11,1
25011,Yes,2023,28,admin.,single,university.degree,yes,no,cellular,219,3,1
25012,Yes,2023,35,blue-collar,married,basic.9y,yes,no,telephone,19,3,1
25013,Yes,2023,29,admin.,single,university.degree,yes,no,telephone,310,3,1
25014,Yes,2023,32,blue-collar,married,basic.9y,no,no,cellular,144,2,1
25015,Yes,2023,27,management,married,basic.9y,no,yes,cellular,174,3,1
25016,Yes,2023,30,technician,married,professional.course,yes,no,cellular,41,2,0
25017,Yes,2023,46,blue-collar,married,basic.4y,yes,no,cellular,397,3,1
25018,Yes,2023,27,admin.,married,high.school,yes,yes,cellular,101,3,1
25019,Yes,2023,29,management,single,university.degree,yes,no,telephone,305,3,1
25020,Yes,2023,35,blue-collar,married,high.school,yes,no,cellular,105,3,1
25021,Yes,2023,30,blue-collar,married,basic.9y,yes,no,cellular,111,3,1
25022,Yes,2023,23,admin.,married,basic.9y,yes,no,cellular,686,2,0
25023,Yes,2023,36,technician,divorced,professional.course,no,no,cellular,319,3,1
25024,Yes,2023,33,entrepreneur,married,university.degree,yes,no,cellular,766,3,0
25025,Yes,2023,45,management,married,basic.9y,yes,no,cellular,297,3,1
25026,Yes,2023,35,admin.,single,university.degree,yes,no,cellular,673,8,1
25027,Yes,2023,56,blue-collar,married,basic.9y,yes,no,cellular,86,3,1
25028,Yes,2023,43,services,divorced,high.school,no,no,cellular,388,3,1
25029,Yes,2023,31,services,married,basic.9y,yes,no,cellular,334,3,1
25030,Yes,2023,38,blue-collar,single,basic.9y,yes,no,cellular,191,3,1
25031,Yes,2023,29,admin.,married,high.school,no,no,cellular,35,3,1
25032,Yes,2023,35,admin.,single,university.degree,yes,no,cellular,77,2,0
25033,Yes,2023,30,services,married,basic.6y,yes,no,cellular,129,2,0
25034,Yes,2023,34,self-employed,divorced,university.degree,yes,no,telephone,162,3,1
25035,Yes,2023,35,blue-collar,single,basic.9y,yes,no,cellular,292,3,1
25036,Yes,2023,27,technician,single,professional.course,no,no,cellular,331,2,0
25037,Yes,2023,26,student,single,university.degree,yes,no,cellular,134,3,1
25038,Yes,2023,35,blue-collar,married,basic.9y,yes,no,cellular,788,2,0
25039,Yes,2023,32,blue-collar,married,basic.9y,yes,yes,cellular,64,3,1
25040,Yes,2023,30,admin.,single,university.degree,no,no,cellular,171,4,1
25041,Yes,2023,47,retired,single,basic.6y,yes,no,cellular,72,3,1
25042,Yes,2023,27,blue-collar,single,basic.9y,unknown,unknown,cellular,182,3,1
25043,Yes,2023,33,self-employed,married,university.degree,yes,no,telephone,105,3,1
25044,Yes,2023,31,management,married,university.degree,yes,no,cellular,106,4,1
25045,Yes,2023,44,entrepreneur,married,high.school,yes,no,cellular,64,3,1
25046,Yes,2023,47,blue-collar,married,basic.6y,no,no,cellular,126,3,1
25047,Yes,2023,43,services,divorced,high.school,no,no,cellular,122,2,1
25048,Yes,2023,26,technician,single,high.school,yes,no,cellular,124,3,1
25049,Yes,2023,51,admin.,married,university.degree,no,yes,telephone,464,3,1
25050,Yes,2023,24,self-employed,single,professional.course,yes,no,cellular,201,3,1
25051,Yes,2023,34,blue-collar,married,basic.6y,yes,no,cellular,616,3,1
25052,Yes,2023,27,housemaid,married,high.school,yes,no,cellular,194,3,1
25053,Yes,2023,45,blue-collar,divorced,basic.9y,yes,no,cellular,146,2,0
25054,Yes,2023,32,unemployed,married,high.school,yes,no,cellular,38,3,1
25055,Yes,2023,27,services,single,high.school,no,no,cellular,68,3,1
25056,Yes,2023,22,blue-collar,single,basic.9y,yes,no,cellular,245,3,1
25057,Yes,2023,22,blue-collar,single,basic.9y,yes,no,cellular,79,3,1
25058,Yes,2023,47,management,married,basic.4y,yes,no,cellular,130,3,1
25059,Yes,2023,37,admin.,married,high.school,yes,no,cellular,204,3,1
25060,Yes,2023,47,retired,single,basic.6y,yes,no,cellular,145,2,0
25061,Yes,2023,30,technician,married,professional.course,yes,yes,cellular,699,3,1
25062,Yes,2023,43,services,divorced,high.school,yes,no,cellular,140,2,0
25063,Yes,2023,48,management,married,university.degree,yes,no,cellular,768,2,0
25064,Yes,2023,50,blue-collar,married,basic.4y,no,no,cellular,1130,3,1
25065,Yes,2023,36,blue-collar,married,basic.9y,yes,no,cellular,80,3,1
25066,Yes,2023,28,admin.,single,high.school,no,no,cellular,259,3,1
25067,Yes,2023,46,blue-collar,single,basic.6y,yes,yes,cellular,341,3,1
25068,Yes,2023,35,self-employed,married,university.degree,yes,no,cellular,192,3,0
25069,Yes,2023,42,admin.,married,high.school,no,yes,cellular,417,3,1
25070,Yes,2023,25,admin.,married,high.school,no,no,cellular,154,4,1
25071,Yes,2023,51,admin.,married,university.degree,no,no,cellular,455,3,1
25072,Yes,2023,31,blue-collar,divorced,basic.6y,yes,no,cellular,85,3,1
25073,Yes,2023,42,blue-collar,married,basic.6y,no,no,cellular,243,3,1
25074,Yes,2023,31,housemaid,married,high.school,yes,no,cellular,225,2,0
25075,Yes,2023,35,blue-collar,married,high.school,yes,no,cellular,85,2,0
25076,Yes,2023,52,services,married,high.school,no,no,cellular,76,2,1
25077,Yes,2023,52,entrepreneur,married,basic.9y,yes,no,cellular,163,2,0
25078,Yes,2023,35,blue-collar,married,high.school,no,yes,cellular,149,4,1
25079,Yes,2023,28,technician,single,high.school,no,no,cellular,568,8,1
25080,Yes,2023,57,retired,married,university.degree,yes,yes,cellular,1062,4,1
25081,Yes,2023,29,blue-collar,married,basic.9y,no,no,cellular,334,3,1
25082,Yes,2023,36,admin.,single,high.school,yes,yes,cellular,393,5,1
25083,Yes,2023,50,admin.,divorced,basic.9y,no,no,cellular,250,5,1
25084,Yes,2023,49,blue-collar,divorced,basic.6y,yes,no,cellular,364,3,1
25085,Yes,2023,44,blue-collar,single,basic.6y,yes,no,cellular,229,3,1
25086,Yes,2023,35,technician,single,university.degree,yes,no,cellular,118,4,1
25087,Yes,2023,54,blue-collar,single,unknown,no,no,cellular,111,2,1
25088,Yes,2023,47,retired,single,basic.6y,yes,no,cellular,315,3,1
25089,Yes,2023,26,admin.,single,high.school,yes,no,cellular,115,2,0
25090,Yes,2023,42,admin.,married,university.degree,yes,no,cellular,144,2,0
25091,Yes,2023,25,admin.,single,university.degree,no,no,cellular,103,4,1
25092,Yes,2023,33,self-employed,married,university.degree,no,no,cellular,299,3,1
25093,Yes,2023,42,technician,married,professional.course,yes,no,cellular,77,3,1
25094,Yes,2023,41,housemaid,single,basic.4y,yes,no,cellular,385,3,1
25095,Yes,2023,45,unemployed,married,high.school,yes,no,cellular,99,2,0
25096,Yes,2023,30,blue-collar,married,basic.9y,yes,no,cellular,245,2,0
25097,Yes,2023,28,admin.,married,university.degree,no,no,cellular,140,2,0
25098,Yes,2023,26,blue-collar,single,high.school,no,no,cellular,124,3,1
25099,Yes,2023,46,services,married,high.school,no,no,cellular,93,3,1
25100,Yes,2023,34,blue-collar,married,basic.9y,yes,yes,cellular,465,3,1
25101,Yes,2023,47,blue-collar,married,basic.6y,no,no,cellular,197,3,1
25102,Yes,2023,48,management,married,university.degree,yes,no,cellular,216,3,0
25103,Yes,2023,31,admin.,single,basic.9y,yes,no,cellular,392,4,1
25104,Yes,2023,29,services,married,high.school,yes,no,cellular,407,2,0
25105,Yes,2023,27,technician,married,professional.course,no,no,telephone,81,2,1
25106,Yes,2023,25,blue-collar,single,high.school,yes,no,cellular,619,2,0
25107,Yes,2023,43,admin.,married,high.school,no,no,cellular,81,3,1
25108,Yes,2023,48,management,married,university.degree,yes,no,cellular,248,3,0
25109,Yes,2023,47,retired,single,basic.6y,no,no,cellular,157,5,1
25110,Yes,2023,30,blue-collar,married,basic.9y,yes,no,cellular,214,3,1
25111,Yes,2023,50,blue-collar,married,professional.course,yes,no,cellular,201,3,1
25112,Yes,2023,29,admin.,married,university.degree,yes,yes,cellular,425,3,1
25113,Yes,2023,36,admin.,married,university.degree,yes,yes,cellular,1669,2,0
25114,Yes,2023,37,blue-collar,married,basic.6y,yes,no,cellular,108,5,1
25115,Yes,2023,41,technician,married,high.school,yes,yes,cellular,460,3,1
25116,Yes,2023,36,blue-collar,married,basic.9y,yes,yes,cellular,256,3,1
25117,Yes,2023,46,blue-collar,single,basic.6y,no,yes,cellular,272,3,1
25118,Yes,2023,27,admin.,married,basic.9y,yes,yes,cellular,166,3,1
25119,Yes,2023,47,retired,single,basic.6y,yes,yes,cellular,431,3,1
25120,Yes,2023,26,technician,single,high.school,yes,no,cellular,377,3,1
25121,Yes,2023,30,technician,married,professional.course,yes,yes,cellular,184,2,0
25122,Yes,2023,43,housemaid,married,basic.4y,no,no,cellular,119,3,1
25123,Yes,2023,34,blue-collar,single,professional.course,no,yes,cellular,123,3,1
25124,Yes,2023,31,blue-collar,married,basic.9y,yes,no,cellular,250,5,1
25125,Yes,2023,31,housemaid,married,high.school,yes,no,cellular,109,8,1
25126,Yes,2023,51,blue-collar,married,basic.4y,yes,no,cellular,301,6,1
25127,Yes,2023,24,services,single,high.school,no,no,cellular,257,4,1
25128,Yes,2023,30,technician,single,professional.course,yes,no,cellular,136,5,1
25129,Yes,2023,37,blue-collar,married,professional.course,yes,no,cellular,340,3,1
25130,Yes,2023,28,admin.,single,basic.9y,yes,no,cellular,387,2,0
25131,Yes,2023,54,blue-collar,married,basic.4y,no,no,cellular,163,3,1
25132,Yes,2023,52,blue-collar,married,unknown,no,yes,cellular,326,11,1
25133,Yes,2023,34,blue-collar,married,basic.6y,yes,no,cellular,557,5,1
25134,Yes,2023,44,unemployed,married,high.school,yes,no,cellular,512,3,1
25135,Yes,2023,55,management,single,unknown,no,yes,cellular,342,2,0
25136,Yes,2023,36,admin.,married,university.degree,yes,no,telephone,197,5,0
25137,Yes,2023,50,admin.,divorced,basic.9y,yes,no,cellular,97,4,1
25138,Yes,2023,43,admin.,divorced,high.school,yes,no,telephone,109,6,1
25139,Yes,2023,46,blue-collar,married,basic.9y,yes,yes,cellular,194,3,1
25140,Yes,2023,47,blue-collar,married,basic.6y,yes,yes,cellular,298,3,1
25141,Yes,2023,31,technician,married,high.school,no,no,cellular,101,3,1
25142,Yes,2023,36,technician,divorced,professional.course,yes,no,cellular,643,2,0
25143,Yes,2023,32,services,married,high.school,no,no,cellular,1271,2,0
25144,Yes,2023,54,blue-collar,divorced,basic.4y,no,no,cellular,149,2,1
25145,Yes,2023,52,services,married,high.school,no,no,cellular,81,6,1
25146,Yes,2023,50,blue-collar,married,basic.4y,no,no,cellular,244,3,1
25147,Yes,2023,35,admin.,married,high.school,no,no,cellular,1336,4,1
25148,Yes,2023,27,blue-collar,single,basic.9y,yes,no,telephone,111,3,1
25149,Yes,2023,28,admin.,single,high.school,no,yes,cellular,157,3,1
25150,Yes,2023,34,services,married,high.school,unknown,unknown,cellular,455,13,1
25151,Yes,2023,31,blue-collar,married,high.school,no,yes,cellular,218,3,1
25152,Yes,2023,51,housemaid,married,basic.4y,yes,no,cellular,118,3,1
25153,Yes,2023,54,blue-collar,single,unknown,no,no,telephone,185,4,1
25154,Yes,2023,51,housemaid,married,university.degree,no,no,cellular,138,3,1
25155,Yes,2023,44,blue-collar,married,basic.9y,no,no,cellular,304,4,1
25156,Yes,2023,30,blue-collar,married,basic.9y,no,no,cellular,171,3,1
25157,Yes,2023,36,technician,divorced,professional.course,yes,yes,cellular,43,4,1
25158,Yes,2023,27,services,single,high.school,no,no,cellular,1071,3,1
25159,Yes,2023,27,admin.,single,high.school,yes,no,telephone,167,4,1
25160,Yes,2023,32,blue-collar,married,basic.9y,no,no,cellular,240,3,1
25161,Yes,2023,32,management,married,professional.course,no,no,cellular,565,4,1
25162,Yes,2023,48,blue-collar,divorced,high.school,no,yes,telephone,716,3,1
25163,Yes,2023,30,blue-collar,married,basic.9y,yes,no,cellular,149,3,1
25164,Yes,2023,23,blue-collar,single,high.school,yes,no,cellular,150,4,1
25165,Yes,2023,35,admin.,divorced,high.school,yes,yes,cellular,615,3,1
25166,Yes,2023,38,services,single,basic.9y,yes,no,cellular,149,4,1
25167,Yes,2023,42,housemaid,married,high.school,yes,no,cellular,424,4,1
25168,Yes,2023,57,blue-collar,married,basic.4y,yes,no,cellular,364,3,1
25169,Yes,2023,32,admin.,single,university.degree,no,no,telephone,179,3,1
25170,Yes,2023,35,management,single,university.degree,no,no,cellular,403,4,1
25171,Yes,2023,43,unemployed,married,high.school,yes,no,cellular,745,3,1
25172,Yes,2023,27,admin.,married,high.school,yes,no,cellular,164,3,1
25173,Yes,2023,30,blue-collar,single,basic.9y,yes,no,cellular,235,3,1
25174,Yes,2023,32,technician,married,professional.course,yes,yes,cellular,330,4,1
25175,Yes,2023,28,admin.,single,university.degree,yes,no,telephone,160,10,1
25176,Yes,2023,28,student,single,high.school,yes,no,telephone,12,3,1
25177,Yes,2023,44,entrepreneur,married,high.school,no,no,cellular,77,3,1
25178,Yes,2023,32,blue-collar,single,basic.9y,yes,no,cellular,552,3,1
25179,Yes,2023,33,entrepreneur,married,university.degree,yes,no,telephone,35,2,0
25180,Yes,2023,36,technician,divorced,professional.course,no,no,cellular,36,2,1
25181,Yes,2023,44,blue-collar,married,basic.9y,yes,no,cellular,46,3,1
25182,Yes,2023,23,services,single,high.school,no,no,telephone,821,3,1
25183,Yes,2023,27,admin.,single,high.school,yes,yes,telephone,198,5,1
25184,Yes,2023,26,technician,single,high.school,yes,yes,cellular,894,7,1
25185,Yes,2023,59,blue-collar,divorced,basic.4y,no,yes,cellular,84,6,1
25186,Yes,2023,27,services,married,high.school,yes,no,cellular,250,3,1
25187,Yes,2023,42,admin.,married,high.school,no,no,cellular,110,3,1
25188,Yes,2023,31,admin.,single,high.school,no,no,cellular,133,3,1
25189,Yes,2023,30,blue-collar,married,basic.9y,no,no,cellular,78,4,1
25190,Yes,2023,31,technician,single,university.degree,yes,no,cellular,227,4,1
25191,Yes,2023,57,blue-collar,married,basic.4y,yes,no,cellular,76,2,0
25192,Yes,2023,29,entrepreneur,single,basic.9y,no,no,cellular,223,3,1
25193,Yes,2023,34,blue-collar,married,basic.6y,no,yes,telephone,164,3,1
25194,Yes,2023,54,admin.,married,basic.9y,no,yes,cellular,131,4,1
25195,Yes,2023,35,admin.,married,high.school,no,no,cellular,356,3,1
25196,Yes,2023,47,self-employed,married,basic.9y,yes,no,telephone,135,10,1
25197,Yes,2023,44,blue-collar,married,basic.4y,no,no,cellular,358,6,1
25198,Yes,2023,51,admin.,married,university.degree,no,no,telephone,172,4,1
25199,Yes,2023,45,blue-collar,divorced,basic.9y,no,no,cellular,399,4,1
25200,Yes,2023,46,blue-collar,single,basic.6y,no,no,cellular,180,4,1
25201,Yes,2023,34,blue-collar,married,basic.4y,no,no,telephone,252,4,1
25202,Yes,2023,32,admin.,single,university.degree,yes,no,telephone,109,3,1
25203,Yes,2023,38,blue-collar,single,basic.9y,yes,no,cellular,72,3,1
25204,Yes,2023,36,blue-collar,married,basic.9y,unknown,unknown,telephone,102,14,1
25205,Yes,2023,33,blue-collar,married,high.school,yes,no,cellular,457,3,1
25206,Yes,2023,59,blue-collar,divorced,basic.4y,yes,no,cellular,254,3,1
